merged_row_index,query,script_title,overall_rating,剧情,推理,悬疑,欢乐,情感,机制,还原,沉浸,演绎,玩法,故事,难度,互动,立意,阵营,本格,变格,恐怖,硬核,want_count,played_count,review_count,publishers,metadata,tags,source_file,source_app,source_platform,male_count,female_count,total_players_from_gender,total_players_mentioned,duration_hours,difficulty,release_year,release_month,total_players,release_date,duration_bin,suspicious_want_count,usable_for_popularity_analysis
888,不良少女与独眼Kitty猫,不良少女与独眼Kitty猫,8.3,7.7,7.5,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,4839.0,122325.0,14870,浮生梦文创,百本选手说剧本:剧本《不良少女与独眼kitty猫》6人本 3男3女（可以反串）剧本类型:城限 八嘎推理 游戏时间:6.5小时左右 👬适合人群：...全文,日式 推理 欢乐 二次元,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,6,6.5,,,,6,,6-8h,False,True
890,凌州城八棺奇案,凌州城八棺奇案,8.3,8.4,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0,0,0,0.0,0.0,0,0,0,0,4839.0,30907.0,5675,KEYS工作室; 笨小孩工作室,4男2女 10.0小时 进阶 2025.01发行,古风 推理 设定 仙侠,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,4,2,6,,10.0,进阶,2025,1,6,2025-01-01,>8h,False,True
892,水豚食人录,水豚食人录,7.4,6.4,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0,0,0,0.0,0.0,0,0,0,0,9752.0,6397.0,821,解语花剧本工作室,3男3女 6.0小时 进阶 2024.12发行,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,6.0,进阶,2024,12,6,2024-12-01,5-6h,False,True
894,神匿于五日之下,神匿于五日之下,7.9,7.1,7.8,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,4844.0,36094.0,4638,木屋发行工作室; 云水遥工作室,4男2女 7.5小时 进阶 2024.06发行,日式 推理 悬疑 其他,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,4,2,6,,7.5,进阶,2024,6,6,2024-06-01,6-8h,False,True
895,唐人街捉妖,唐人街捉妖,8.7,8.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0,0,0,9.0,0.0,0,0,0,0,2984.0,136018.0,15083,表里山河创作,百本选手说剧本:剧本《唐人街捉妖》6人本 3男3女（可以反串）剧本类型:盒装本 还原 立意本 游戏时间:6小时左右 👬适合人群：家...全文,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,6,6.0,,,,6,,5-6h,False,True
896,闻风录,闻风录,7.3,6.9,0.0,0.0,0.0,7.2,0.0,0.0,7.2,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,16591.0,2059,戏人间,百本选手说剧本:剧本《闻风录》6人本 3男3女（不可反串）剧本类型:城限本 情感本 古风 架空 游戏时间:8.5小时左右 👬适合人群：情感本 ...全文,古风 情感 沉浸 其他,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,6,8.5,,,,6,,>8h,True,False
897,水仙,水仙,8.4,7.8,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0,0,0,8.3,0.0,0,0,0,0,1.1,62539.0,8181,黎明工作室,3男3女 6.5小时 进阶 2024.06发行,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,6.5,进阶,2024,6,6,2024-06-01,6-8h,True,False
898,叙清梦,叙清梦,8.5,7.9,0.0,0.0,0.0,8.0,0.0,0.0,7.9,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,25788.0,35430.0,3795,,3男3女 6.0小时 新手 2024.03发行,古风 情感 沉浸 宫廷,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,6.0,新手,2024,3,6,2024-03-01,5-6h,False,True
899,我们被撕裂于夏日,我们被撕裂于夏日,6.4,6.6,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,11.3,30341.0,2177,剧作时代; 未来剧业,体验角色:芳岛芽衣子 剧本类型:恐怖推理 剧本人数:7️⃣人（0️⃣男7️⃣女）🉑反 剧本时长:4～5小时 听到是东京恐怖故事番外篇，就来打了，怎么说呢！就那样，很一般😳除了封面好看没有其他优...全文,日式 还原 惊悚 新手,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,,,,,5.0,,,,,,4-5h,True,False
900,天空漫画屋,天空漫画屋,6.6,6.7,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,4292.0,3094.0,456,LARP原创工作室,3男3女 4.5小时 新手 2024.05发行,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,4.5,新手,2024,5,6,2024-05-01,4-5h,False,True
901,抢红包,抢红包！,6.8,6.7,0.0,0.0,7.1,0.0,6.8,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,3.8,17419.0,1435,谜语剧制,百本选手说剧本:剧本《抢红包!》7人本 4男3女 剧本类型:盒装本 游戏时间:4小时 👬适合人群：🈚️ ❤剧情感...全文,现代 机制 欢乐 都市,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,4,3,7,7,4.0,,,,7,,3-4h,True,False
903,玉藻前终焉之时,玉藻前终焉之时,8.7,8.1,8.2,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,4844.0,43800.0,5022,口袋发行,2男4女 9.0小时 高阶 2023.07发行,日式 推理 悬疑 豪门,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,2,4,6,,9.0,高阶,2023,7,6,2023-07-01,>8h,False,True
906,梦灵祈念时,梦灵祈念时,7.7,7.4,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0,0,0,0.0,0.0,0,0,0,0,4844.0,29267.0,3639,KEYS工作室,3男3女 6.5小时 进阶 2024.08发行,日式 推理 设定 其他,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,6.5,进阶,2024,8,6,2024-08-01,6-8h,False,True
907,彼岸有神低语,彼岸有神低语,8.2,7.8,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,4844.0,29549.0,3268,慢热TUO,百本选手说剧本:剧本《彼岸有神低语》6人本 3男3女 剧本类型:城限本 跑团 还原本 游戏时间:6小时左右 👬适合人群：慢热 粉丝 ❤剧情感...全文,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,6,6.0,,,,6,,5-6h,False,True
911,流萤,流萤,8.0,7.4,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0,0,0,8.0,0.0,0,0,0,0,1.1,17913.0,2174,慢热TUO,3男3女 6.0小时 进阶 2024.08发行,古风 情感 立意 历史,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,6.0,进阶,2024,8,6,2024-08-01,5-6h,True,False
914,江湖夜雨十年灯,江湖夜雨十年灯,7.2,6.9,0.0,0.0,0.0,7.3,0.0,0.0,0.0,7.8,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,9162.0,1159,戏屿工作室,3男3女 6.0小时 进阶 2024.07发行,古风 情感 演绎 武侠,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,6.0,进阶,2024,7,6,2024-07-01,5-6h,True,False
915,谎谎而终,谎谎而终,8.1,7.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,0,0.0,0.0,0,0,0,0,4844.0,37940.0,4791,低空飞行,3男3女 6.5小时 进阶 2024.10发行,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,6.5,进阶,2024,10,6,2024-10-01,6-8h,False,True
918,将昼,将昼,8.0,7.7,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0,0,0,8.1,0.0,0,0,0,0,2984.0,35005.0,1815,天恩院,6男1女 5.5小时 高阶 2022.07发行,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,6,1,7,,5.5,高阶,2022,7,7,2022-07-01,5-6h,False,True
919,长岁灯,长岁灯,7.6,7.2,0.0,0.0,0.0,7.6,0.0,0.0,0.0,8.2,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,10972.0,1311,慢热TUO,3男3女 6.0小时 新手 2024.04发行,古风 情感 演绎 仙侠,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,6.0,新手,2024,4,6,2024-04-01,5-6h,True,False
920,绛夏,绛夏,7.6,7.1,0.0,0.0,0.0,7.4,0.0,0.0,0.0,7.9,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,15205.0,2143,枫叶工作室; 泷麟工作室,百本选手说剧本:剧本《绛夏》6人本 3男3女（不可反串）剧本类型:城限本 情感本 古风 换装 演绎 游戏时间:9小时 👬适合人群：情感本 玩家 戏精 e人 读本 ...全文,古风 情感 演绎 武侠,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,6,9.0,,,,6,,>8h,True,False
921,故园,故园,7.6,7.3,0.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,23557.0,2811,不俗发行工作室,百本选手说剧本:剧本《故园》6人本 3男3女（不可反串）剧本类型:城限本 情感本 民国 家国 游戏时间:7.5小时 👬适合人群：情感本 玩家 ...全文,民国 情感 沉浸 其他,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,6,7.5,,,,6,,6-8h,True,False
922,朝瑶,朝瑶,7.7,7.2,0.0,0.0,0.0,7.6,0.0,0.0,0.0,8.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,16941.0,1939,造物工作室,3男3女 6.0小时 进阶 2024.10发行,古风 情感 演绎 家国,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,6.0,进阶,2024,10,6,2024-10-01,5-6h,True,False
924,摸鱼,摸鱼,6.5,6.3,0.0,0.0,7.0,0.0,6.3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,3.8,30097.0,1927,谜语剧制,3男4女 4.0小时 新手 2024.08发行,现代 机制 欢乐 都市,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,4,7,,4.0,新手,2024,8,7,2024-08-01,3-4h,True,False
925,风起时想你,风起时想你,7.4,7.2,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0,0,0,7.5,0.0,0,0,0,0,1.1,22614.0,1475,月影工作室,百本选手说剧本:剧本《风起时想你》6人本 3男3女（不可反串）剧本类型:盒装本 情感本 游戏时间:4小时左右 👬适合人群：新手玩家 女性玩家 ❤剧情感受：一打一...全文,现代 情感 立意 新手,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,6,4.0,新手,,,6,,3-4h,True,False
926,男宠,男宠,4.9,5.3,0.0,0.0,6.0,0.0,5.2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,3.8,33344.0,1690,非凡大陆工作室,百本选手说剧本:剧本《男宠》8人本 5男3女（🉑以反串）剧本类型:盒装本 欢乐本 游戏时间:3.5小时 👬适合人群：第一次打本 熟人车 i人 公司团建 ❤剧情感受...全文,古风 机制 欢乐 宫廷,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,5,3,8,8,3.5,,,,8,,3-4h,True,False
929,琼崖,琼崖,7.1,6.7,0.0,0.0,0.0,7.2,0.0,0.0,0.0,8.2,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,43316.0,5115,泷麟工作室; 枫叶工作室,3男3女 5.5小时 新手 2024.03发行,古风 情感 演绎 武侠,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,5.5,新手,2024,3,6,2024-03-01,5-6h,True,False
930,悲剧的共犯,悲剧的共犯,8.1,7.5,7.7,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,4849.0,32640.0,3995,天津剧盟发行工作室; 南本出品,百本选手说剧本:剧本《悲剧的共犯》6人本 3男3女（🉑以反串）剧本类型:城限本 ip本 推理 还原本 游戏时间:7.5小时 左右 👬适合人群：金田一 粉丝 天津剧盟 粉丝 王鑫...全文,日式 推理 悬疑 二次元,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,6,7.5,,,,6,,6-8h,False,True
931,玄鸟,玄鸟,7.0,6.8,0.0,0.0,0.0,7.2,0.0,0.0,7.1,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,18414.0,2180,热核·NBC,百本选手说剧本:剧本《玄鸟》6人本 3男3女（不可反串）剧本类型:城限本 情感本 游戏时间:6.5小时左右 👬适合人群：喜欢 还原的 玩家 ❤剧情感受：低开中走 A本...全文,古风 情感 沉浸 玄幻,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,6,6.5,,,,6,,6-8h,True,False
935,兔子井,兔子井,7.4,7.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0,0,0,0.0,0.0,0,0,0,0,4849.0,30495.0,2218,伯乐剧本工作室,4男2女 5.0小时 进阶 2024.01发行,日式 推理 设定 怪谈,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,4,2,6,,5.0,进阶,2024,1,6,2024-01-01,4-5h,False,True
936,中国民俗怪谈鬼陀棺,中国民俗怪谈·鬼陀棺,6.8,6.8,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,11.3,7474.0,339,九州长歌工作室,3男3女 4.5小时 新手 2024.07发行,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,4.5,新手,2024,7,6,2024-07-01,4-5h,True,False
937,几千春,几千春,6.8,6.6,0.0,0.0,0.0,7.1,0.0,0.0,7.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,19732.0,2708,长青工作室,3男3女 6.0小时 进阶 2025.01发行,古风 情感 沉浸 仙侠,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,6.0,进阶,2025,1,6,2025-01-01,5-6h,True,False
938,明月清风我,明月清风我,8.1,7.5,0.0,0.0,0.0,7.8,0.0,0.0,7.5,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,16698.0,1305,瓦特工作室,3男3女 4.5小时 进阶 2023.11发行,古风 情感 沉浸 玄幻,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,4.5,进阶,2023,11,6,2023-11-01,4-5h,True,False
939,雨夜感染者,雨夜感染者,8.3,7.4,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0,0,0,7.7,0.0,0,0,0,0,2962.0,4438.0,287,惊人院,《雨夜感染者》⭐️⭐️⭐️⭐️ 📖剧本类型：中式/都市/机制/立意 👦🏻玩家配置：④人本（不限男女） ⏰体验时长：③小时 你是粉刷匠，一个“零污渍”...全文,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,,,,,,,,,,,,False,True
941,朝露辞,朝露辞,7.7,7.1,0.0,0.0,0.0,7.6,0.0,0.0,7.6,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,59732.0,7360,东方剧制,百本选手说剧本:剧本《朝露辞》6人本 3男3女（不可反串）剧本类型:城限本 情感本 游戏时间:8小时左右 👬适合人群：情感本 玩家 ❤剧情感...全文,古风 情感 沉浸 其他,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,6,8.0,,,,6,,6-8h,True,False
942,散场2·遗憾也值得,散场2：遗憾也值得,7.7,7.3,0.0,0.0,0.0,7.7,0.0,0.0,7.5,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,18829.0,1593,怪兽入侵,百本选手说剧本:剧本《散场2:遗憾也值得》6人本 3男3女（不🉑反串）剧本类型:城限本 情感本 游戏时间:7小时 左右 👬适合人群：恋爱中的情侣👩‍❤️‍👨 （...全文,现代 情感 沉浸 都市,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,6,7.0,,,,6,,6-8h,True,False
943,灯影里的乌有乡,灯影里的乌有乡,8.5,7.8,0.0,0.0,0.0,8.2,0.0,0.0,8.2,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,54963.0,7186,长青工作室,百本选手说剧本:剧本《灯影里的乌有乡》6人本 3男3女（不可反串）剧本类型:城限本 情感本 游戏时间:7小时左右 👬适合人群：没有玩过《红豆》《春风》以及 纯新手玩家 5...全文,民国 情感 沉浸 其他,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,6,7.0,新手,,,6,,6-8h,True,False
944,穿青,穿青,7.2,7.3,0.0,6.7,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,5049.0,12851.0,1338,Siren剧本工作室,3男3女 6.0小时 进阶 2024.05发行,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,6.0,进阶,2024,5,6,2024-05-01,5-6h,False,True
945,盒子先生的秘密商店,盒子先生的秘密商店,6.8,6.9,0.0,0.0,0.0,0.0,0.0,6.9,6.9,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,14006.0,34307.0,2367,,4男3女 4.5小时 新手 2024.07发行,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,4,3,7,,4.5,新手,2024,7,7,2024-07-01,4-5h,False,True
948,再见黎明,《再见黎明》,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,0.0,0,入局文化,3男3女 4.5小时 新手 2021.11发行,民国 情感 演绎 新手,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,4.5,新手,2021,11,6,2021-11-01,4-5h,True,False
949,相思引,相思引,6.8,6.6,0.0,0.0,0.0,7.0,0.0,0.0,6.9,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,23838.0,3373,道友留步,3男3女 6.0小时 进阶 2024.08发行,古风 情感 沉浸 家国,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,6.0,进阶,2024,8,6,2024-08-01,5-6h,True,False
954,北宋奇案汴京,北宋奇案·汴京,8.6,7.7,8.5,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,4850.0,126750.0,15711,灰烬工作室,百本选手说剧本:剧本《北宋奇案•汴京》6人本 4男2女（🉑以反串）剧本类型:城限本 硬核本 （密室）8推理:2还原 游戏时间:10小时左右 👬适合人群：硬核 玩家 喜欢 盘 密室 的 玩家 ...全文,古风 推理 悬疑 其他,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,4,2,6,6,10.0,,,,6,,>8h,False,True
955,雀色蝉时雨,雀色蝉时雨,8.0,7.7,0.0,7.1,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,13946.0,14745.0,1850,,4男2女 7.0小时 进阶 2024.12发行,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,4,2,6,,7.0,进阶,2024,12,6,2024-12-01,6-8h,False,True
956,柯罗诺斯夜的绝响,柯罗诺斯夜的绝响,7.6,7.6,0.0,0.0,0.0,0.0,0.0,6.9,7.3,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.4,14642.0,1694,低空飞行,【7小时/克里斯/有大c大边/体验分：1分】 ❎一句话总结：看见朵拉被锁的一定不要上车！ 『🌙关键词：故事不错，角色边c极其严重，无效信息多，推理逻辑软』 『🌙角色体验：女生角色体验远优于男生；...全文,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,,,,,7.0,,,,,,6-8h,True,False
957,那一束月光3,那一束月光3：月亮坠落了一千次,7.7,7.3,0.0,0.0,0.0,7.5,0.0,0.0,7.3,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,32061.0,2541,神域文化,3男3女 5.0小时 新手 2024.04发行,现代 情感 沉浸 都市,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,5.0,新手,2024,4,6,2024-04-01,4-5h,True,False
958,侧写师,侧写师,5.8,0.0,0.0,0.0,0.0,0.0,0.0,6.9,6.9,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,4850.0,10035.0,682,戏人间,4男4女 4.0小时 新手 2024.06发行,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,4,4,8,,4.0,新手,2024,6,8,2024-06-01,3-4h,False,True
959,二分之一世界推理法则,二分之一世界推理法则,8.7,7.8,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0,0,0,0.0,0.0,0,0,0,0,4850.0,82134.0,10315,KEYS工作室; 引力弹弓,4男2女 6.0小时 进阶 2024.04发行,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,4,2,6,,6.0,进阶,2024,4,6,2024-04-01,5-6h,False,True
960,撕裂神之诡面,撕裂神之诡面,8.2,6.6,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0,0,0,0.0,0.0,0,0,0,0,4851.0,38187.0,5565,集闲社文创,🌟《撕裂神之诡面》🌟架空｜设定｜推理👏 体验店铺：橋Free沉浸体验馆 体验时长：7-8小时 DM：闪电⚡️⚡️⚡️ 玩家配置：三男三女（最好有一个...全文,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,8.0,,,,6,,6-8h,False,True
961,纯白少年的慢性死亡,纯白少年的慢性死亡,6.7,7.0,0.0,6.4,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,5049.0,57348.0,4014,鑫梦人生,剧本类型:故事汇 人数配置:3男4女 剧本时长:3h 推荐指数:3/10分 体验角色：紫色 一个时长三小时，评分也3分的新手本，破冰...全文,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,4,7,,3.0,新手,,,7,,<=3h,False,True
962,枯荣,枯荣,7.1,6.9,0.0,0.0,0.0,7.4,0.0,0.0,7.4,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,18587.0,1955,浮生梦文创; 德雾昂剧制,3男3女 6.0小时 进阶 2024.03发行,古风 情感 沉浸 玄幻,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,6.0,进阶,2024,3,6,2024-03-01,5-6h,True,False
963,玄都,玄都,7.1,6.9,0.0,0.0,0.0,7.2,0.0,0.0,7.1,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,16000.0,1823,月影工作室,3男3女 5.5小时 进阶 2024.08发行,架空 情感 沉浸 神话,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,5.5,进阶,2024,8,6,2024-08-01,5-6h,True,False
965,乌骨2:十方杀,乌骨2：十方杀,7.2,7.1,0.0,0.0,0.0,7.3,0.0,0.0,7.3,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,23309.0,2270,树人工作室,2男4女 5.5小时 进阶 2023.11发行,古风 情感 沉浸 武侠,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,2,4,6,,5.5,进阶,2023,11,6,2023-11-01,5-6h,True,False
967,疯人院2无声悲鸣,逃离疯人院2：无声悲鸣,7.8,7.5,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0,0,0,7.9,0.0,0,0,0,0,1.1,21854.0,2063,有仙气工作室,3男3女 5.5小时 新手 2024.01发行,中式 情感 立意 新手,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,5.5,新手,2024,1,6,2024-01-01,5-6h,True,False
970,推理要在加班后,推理要在加班后,7.6,7.1,0.0,0.0,7.6,0.0,0.0,7.3,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.5,26509.0,2927,进化论工作室,4男2女 6.0小时 进阶 2024.05发行,日式 还原 欢乐 都市,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,4,2,6,,6.0,进阶,2024,5,6,2024-05-01,5-6h,True,False
971,万仞青山听水寒,万仞青山听水寒,8.4,7.9,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,42771.0,5680,天地之间,3男3女 5.5小时 进阶 2024.06发行,古风 情感 沉浸 仙侠,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,5.5,进阶,2024,6,6,2024-06-01,5-6h,True,False
972,无尽夏的谎言,无尽夏的谎言,8.0,7.5,7.6,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,4852.0,54666.0,6035,嫌疑猫SUSPECAT; 好困工作室,3男3女 6.5小时 进阶 2024.03发行,日式 推理 悬疑 其他,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,6.5,进阶,2024,3,6,2024-03-01,6-8h,False,True
974,葡萄不是幸福的水果,葡萄不是幸福的水果,7.3,7.3,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,4852.0,40561.0,4896,T-Game发行工作室,百本选手说剧本:剧本《葡萄不是幸福的水果》6人本 3男3女（可以反串）或者 7人本 4男3女（可以反串）剧本类型:城限本 还原本 游戏时间:6.5小时左右 👬适合人群：...全文,日式 推理 悬疑 都市,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,6,6.5,,,,6,,6-8h,False,True
976,当杀意渐起之时,当杀意渐起之时,6.8,7.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,6.9,0,0,0,0.0,0.0,0,0,0,0,3.0,24982.0,2628,李白工作室; 未来剧业,3男3女 5.5小时 进阶 2025.09发行,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,5.5,进阶,2025,9,6,2025-09-01,5-6h,True,False
977,三间堂斩妖讲义,三间堂斩妖讲义,8.2,7.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0,0,0,0.0,0.0,0,0,0,0,4852.0,27434.0,4380,东方迷雾; 成都剧星球发行工作室,5男1女 7.5小时 进阶 2025.07发行,日式 推理 设定 其他,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,5,1,6,,7.5,进阶,2025,7,6,2025-07-01,6-8h,False,True
978,蒙太奇诡鉴,蒙太奇诡鉴,7.3,7.1,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0,0,0,0.0,0.0,0,0,0,0,31873.0,18841.0,3242,灰烬工作室,3男3女 7.5小时 进阶 2025.03发行,,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,,7.5,进阶,2025,3,6,2025-03-01,6-8h,False,True
979,阙落,阙落,8.2,7.8,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,1.1,59050.0,8074,玩物立志发行工作室; 棋飞翔,百本选手说剧本:剧本《阙落》6人本 3男3女 剧本类型:城限本 情感本 游戏时间:8小时左右 👬适合人群：情感本 玩家 ❤剧情感受：混...全文,古风 情感 沉浸 历史,huxiaoli_ipad_ratings.csv,huxiaoli,ipad,3,3,6,6,8.0,,,,6,,6-8h,True,False
