query,script_title,overall_rating,剧情,推理,悬疑,欢乐,情感,机制,还原,沉浸,演绎,玩法,故事,难度,互动,立意,阵营,本格,变格,恐怖,硬核,want_count,played_count,review_count,publishers,metadata,tags
雪地里相爱,雪地里相爱,6.2,6.3,0,0,0,6.6,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,1.1,10433,740,云珂工作室,3男3女 4.5小时 新手 2023.05发行,架空 情感 沉浸 都市
数学家,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
三十三,三十三,7.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,1.4,4554,118,羊刀工作室,5男5女 4.5小时 进阶 2021.09发行,
漫画里的小黑人,漫画里的小黑人,5.6,5.9,0,0,6.5,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,99,4266,263,三生烟火,3男3女 4.5小时 新手 2023.04发行,
皮格马利翁,皮格马利翁,7.4,7.3,7.3,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,14806,8412,783,剧沐文化,4男2女 6.0小时 高阶 2023.03发行,
谁杀了河狸爸爸,谁杀了河狸爸爸,8.1,7.5,0,0,7.9,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,8763,337,探案笔记,《谁杀了河狸爸爸》无剧透 类型：欢乐，机制 人数：6男2女（可反串） 时长：5个小时 剧本叨叨： 很幸运，跨年夜选了这个本子，也选了这家...全文,架空 机制 欢乐 动物
云上倾,云上倾,7.4,7.4,0,0,0,7.3,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,1.1,15509,1459,里安文创,3男3女 5.0小时 进阶 2023.04发行,古风 情感 沉浸 武侠
月光酒馆,月光酒馆,7.9,7.4,0,0,0,7.5,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,1.1,31386,1348,预谋剧制,3男3女 5.0小时 进阶 2021.12发行,
旧梦惊尘,旧梦惊尘,7.3,7.3,0,0,0,7.3,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,1.1,8313,181,折子戏工作室,3男4女 4.0小时 进阶 2020.05发行,
虚明之主,虚明之主,7.8,7.1,7.6,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17554,16187,1249,集闲社文创,3男3女 5.0小时 进阶 2022.10发行,
昭昭2烈烈,昭昭2：烈烈,7.2,7.1,0,0,0,7.0,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,1.1,5048,198,凤栖梧剧制,4男3女 4.5小时 进阶,古风 情感 演绎 战争
谁炸了我家茅坑,谁炸了我家茅坑,5.4,6.1,0,0,6.8,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,9151,129,大圣工作室,4男2女 4.5小时 进阶 2021.02发行,架空 机制 欢乐 都市
孑身,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
谋杀安徒生,谋杀安徒生,7.7,7.6,0,0,7.4,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,3.8,49491,2605,小生笔笔文创,3男3女 4.5小时 新手 2023.05发行,架空 机制 欢乐 童话
骑单车到月亮,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
那年那片海,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
雾岛,雾岛,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,风云剧会,4男2女 4.5小时 进阶 2021.11发行,
花吃了那个女孩2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
我予,我予,6.4,6.8,0,0,0,6.7,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,2,1574,181,山人文化; 桌立方,3男3女 5.0小时 高阶 2023.05发行,
黑日,黑日,6.9,6.6,0,0,0,7.3,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,1.1,80840,7954,草庐; 大叔文创,2男4女 6.5小时 进阶 2023.05发行,架空 情感 沉浸 都市
名侦探的试炼,名侦探的试炼,8.3,7.7,7.6,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,5049,35071,3790,天津剧盟发行工作室; 南本出品,3男3女 6.5小时 高阶 2023.04发行,
百年家书,百年家书,6.6,6.6,0,0,0,6.9,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,1.1,16004,780,小女孩出品,3男3女 5.5小时 进阶 2022.07发行,中式 情感 沉浸 家国
咸鱼天台,咸鱼天台,7.0,7.1,0,0,0,0,0,6.8,0,0,0,0,0,0,7.3,0,0,0,0,0,5149,2932,224,,3男3女 4.5小时 进阶 2023.02发行,
她在尘间遇见少年,她在尘间遇见少年,6.9,6.8,0,0,0,7.1,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,1.1,12668,1109,啃大瓜,3男3女 4.5小时 进阶 2023.04发行,中式 情感 沉浸 校园
十六,十六,5.8,6.0,0,0,6.5,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8861,14939,645,,3男3女 4.5小时 新手 2023.05发行,架空 情感 欢乐 校园
牌花2无罪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
李清照,李清照,6.0,6.2,0,0,0,6.5,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,16554,14180,1309,,3男4女 5.0小时 新手 2023.05发行,古风 情感 沉浸 家国
蓝坠入深海的启明星,蓝_坠入深海的启明星,7.5,7.0,0,0,0,7.2,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,1.1,1908,214,扶摇文创工作室; 桌立方,3男3女 4.5小时 进阶 2023.05发行,架空 情感 沉浸 家国
罗拉西里的巫女,罗拉西里的巫女,8.5,8.3,7.9,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,76158,115185,12452,灰烬工作室,4男2女 8.0小时 进阶 2023.05发行,
月隐于时针之隙,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
格拉多之门,格拉多之门,7.3,6.6,7.1,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7373,5068,425,梧桐剧制,4男2女 5.0小时 高阶 2023.06发行,
如果春夏秋冬,如果·春夏秋冬,7.2,6.8,0,0,0,7.0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,0,1.1,3274,283,雨过天晴工作室,3男3女 4.5小时 进阶 2023.05发行,
南风,南风,6.2,6.4,0,0,0,6.5,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,1.1,3821,310,西安蛛丝马迹,3男3女 5.5小时 新手 2023.06发行,古风 情感 沉浸 其他
春日与风铃,春日与风铃,7.1,7.0,0,0,0,6.9,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,2726,7767,404,,3男3女 4.0小时 新手 2023.01发行,架空 情感 沉浸 校园
假如哲也从世界上消失,假如哲也从世界上消失,7.3,7.4,6.9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6664,1906,164,武汉Top剧本工作; 聊爆工作室,3男3女 4.5小时 进阶 2023.01发行,日式 推理 悬疑 二次元
食尸鬼盛宴,食尸鬼盛宴,7.3,7.2,0,0,0,0,0,7.1,0,0,7.0,0,0,0,0,0,0,0,0,0,4.5,31149,2415,低空飞行,3男3女 6.0小时 进阶 2023.05发行,
觉醒,觉醒,7.2,7.2,0,0,0,7.3,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,1.1,5415,567,狸猫文创,我哭得像一个傻子今生不悔入华夏! 剧本基本信息剧本名称:觉醒 剧本类型:情感 沉浸 家国玩家配置:3男3女时长:5小时难易程度:新手...全文,民国 情感 沉浸 家国
胡不归,胡不归,6.4,6.4,0,0,0,6.8,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,1.1,17261,1607,浮生梦文创,3男3女 5.0小时 进阶 2023.04发行,古风 情感 沉浸 玄幻
芸芸,芸芸,7.4,7.3,0,0,0,7.4,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,1.1,116086,7219,不俗发行工作室,3男3女 4.5小时 新手 2023.06发行,古风 情感 沉浸 仙侠
墨羊,墨羊,7.7,7.5,0,7.3,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,5049,54588,4372,慢热TUO,4男2女 6.0小时 进阶 2023.05发行,
浮世奇案簿·长安,浮世奇案簿·长安,7.5,7.3,7.4,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16594,20059,1669,Yomi工作室,3男3女 4.5小时 高阶 2022.09发行,
大漠谣,大漠谣,7.8,7.5,0,0,0,7.7,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,1.1,101570,8923,海上仙山,3男4女 5.5小时 进阶 2023.05发行,古风 情感 沉浸 历史
你懂我意思吧,你懂我意思吧,6.3,6.4,0,0,7.1,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,27938,992,壹直爽,5男5女 4.5小时 进阶 2023.05发行,架空 机制 欢乐 都市
如果我变成回忆,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
颠倒生死的推理轮战,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
触不到的恋人,触不到的恋人,7.7,7.2,0,0,7.4,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8861,33306,2765,白鲸剧制,3男3女 5.0小时 进阶 2023.05发行,现代 情感 欢乐 玄幻
甜蜜家园,甜蜜家园,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,渔舟剧本工作室,3男3女 4.0小时 进阶 2022.03发行,
消失的恋人,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
老嫂子俱乐部,老嫂子俱乐部,5.6,5.9,0,0,6.4,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,8985,248,飞鱼探案; 十库工作室,百本选手说剧本：剧本《老嫂子俱乐部》6人本 3男3女 剧本类型：盒装本 欢乐本 游戏时间：4小时左右 避雷本 预警 这个本 不如 《老骗子俱乐部》各个方面都 不行 比较无聊的 一个本 全类型的本 什么都🈶一点 什么都 没写好 剧本 写的不好 故事 也不好 机制一般 剧本里的 字 字迹比较小 看不清楚 总结一句话：这...全文,架空 机制 欢乐 都市
多巴胺,多巴胺,6.6,6.7,6.9,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,6183,150,亥酉工作室,4男3女 6.0小时 高阶 2021.05发行,
推理小说家的挑战,推理小说家的挑战,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...,0,岁月推理剧本工作室,3男2女 4.5小时 进阶 2022.07发行,架空 推理 欢乐 都市
时间牢笼,时间牢笼,8.3,7.1,8.4,0,0,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,0,23686,15907,1348,九饼工作室,4男2女 7.0小时 高阶 2022.05发行,
劣质小说,劣质小说,6.7,6.9,0,0,0,0,0,6.6,0,0,0,0,0,0,6.6,0,0,0,0,0,6578,12406,1256,起源ORIGIN工作室,3男4女 5.5小时 进阶 2023.05发行,
逃出迷雾镇,逃出迷雾镇,8.5,8.0,0,0,0,0,0,7.5,0,0,0,0,0,0,8.3,0,0,0,0,0,2983,134289,11467,表里山河创作,【5小时/席麟/没有边缘/体验分：9分】 ✅一句话总结：2023上半年最强盒装 『🌟关键词：很新的题材，理科生浪漫，立意很好（表里山河yyds），没有无效环节』 『🌟角色体验：男女角色没有明...全文,
百物语怪谈事件簿,百物语：怪谈事件簿,7.4,7.1,7.0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,51387,50660,2846,疯狂剧制,3男3女 6.0小时 新手 2023.06发行,日式 推理 设定 怪谈
以太想告诉你一个秘密,以太想告诉你一个秘密,7.3,7.2,0,7.3,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,5049,16241,1218,寻初工作室,3男3女 5.5小时 进阶 2023.06发行,
绝体绝命的少女,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
送你一朵小花花2,送你一朵小花花2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,笙笙剧制,2男2女 4.5小时 新手 2022.07发行,中式 情感 沉浸 都市
常春藤公寓,常春藤公寓,7.3,7.3,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13671,53622,3147,鑫梦人生,4男2女 4.5小时 进阶 2023.05发行,
雪嫁娘,雪嫁娘,7.6,7.5,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,11.3,19313,1110,九州长歌工作室; 戏梦师工作室,3男3女 5.0小时 新手 2023.06发行,
东坡,东坡,5.5,5.9,0,0,0,6.1,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,1.1,9729,819,呓语剧本创作,3男3女 5.5小时 进阶 2023.05发行,古风 情感 沉浸 历史
天地藏春,天地藏春,8.4,8.0,0,0,0,8.1,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,1.1,65773,7065,东方剧制,3男3女 5.5小时 进阶 2023.06发行,民国 情感 沉浸 家国
45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
红莓花下,山楂林终：红莓花下,8.5,8.2,0,0,0,8.4,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,1.1,81173,8249,不俗发行工作室,4男3女 5.5小时 进阶 2023.06发行,现代 情感 沉浸 历史
神不在的第四日,神不在的第四日,7.5,6.8,7.5,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23763,39626,3589,木屋发行工作室,3男3女 5.5小时 进阶 2023.06发行,
献给莹的杀人事件,献给莹的杀人事件,7.4,7.2,7.2,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,30658,46724,3980,嫌疑猫SUSPECAT,4男2女 6.5小时 高阶 2023.05发行,
铜钱连环杀人事件,铜钱连环杀人事件,6.8,6.7,6.8,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26467,21068,1410,久闻,3男3女 5.0小时 进阶 2023.07发行,日式 推理 悬疑 都市
一个死去的朋友,一个死去的朋友,7.5,7.3,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2289,12009,720,DA剧本工场,3男3女 4.0小时 新手 2023.06发行,现代 推理 治愈 新手
声声慢2,声声慢2：此生不换,6.4,6.6,0,0,0,6.8,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,1.1,12500,772,瓦特工作室,3男3女 5.0小时 新手 2023.06发行,古风 情感 沉浸 仙侠
驴头马面与我的推理小说,驴头马面与我的推理小说,5.9,0,0,0,7.5,0,0,0,0,7.1,7.3,0,0,0,0,0,0,0,0,0,32231,28204,3086,羲和工作室,3男3女 5.5小时 进阶 2023.07发行,
风禾尽起,风禾尽起,8.4,8.0,0,0,0,8.0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,1.1,41769,4494,大亦文创工作室,百本选手说剧本:剧本《风禾尽起》6人本 3男3女（不🉑反串）剧本类型:城限本 古风 情感本 游戏时间:6小时 👬适合人群：新手玩家 古风 情感本 ❤剧情感受：大唐盛世 安...全文,古风 情感 沉浸 其他
无人循环,艾希什影院：无人循环,8.4,7.6,8.3,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68595,107800,11524,灰烬工作室,百本选手说剧本:剧本《艾希什影院:无人循环》6人本 4男2女（可反串）剧本类型:城限本 硬核本 游戏时间:6小时左右 👬适合人群：灰...全文,
早安我的主人,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
豪门雨异妍,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
桃花依旧,桃花依旧,5.8,6.2,0,0,0,6.4,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,1.1,4218,341,迷城剧制,3男3女 6.0小时 进阶 2023.07发行,古风 情感 沉浸 武侠
山岗上的长风,山岗上的长风,8.7,8.1,0,0,0,8.4,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,1.1,77750,7995,不俗发行工作室,3男3女 5.0小时 进阶 2023.08发行,民国 情感 沉浸 家国
刺,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
生还之日,生还之日,8.5,7.6,7.7,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18249,11930,1181,雁北堂,2男2女 3.5小时 新手 2023.03发行,现代 推理 悬疑 新手
自白,自白,8.1,7.6,7.4,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,11352,8409,822,某部长工作室,4男2女 5.0小时 高阶 2023.04发行,日式 推理 演绎法 刑侦
追凶者的奇思妙想,追凶者的奇思妙想,7.6,7.5,6.9,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17828,27114,2592,司家侦探; 魔术师工作室,3男3女 6.5小时 进阶 2023.09发行,
转眼,转眼,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,老宅工作室,3男3女 4.0小时 进阶 2022.12发行,中式 情感 沉浸 都市
不死之徒,不死之徒,7.4,6.6,7.3,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5410,4372,391,雁北堂,2男2女 3.0小时 进阶 2023.06发行,
商鞅,商鞅,6.9,6.6,0,0,0,7.1,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,1.1,28954,2905,枫叶工作室; 泷麟工作室,3男4女 5.5小时 进阶 2023.06发行,古风 情感 演绎 家国
无形之刃,无形之刃,7.1,6.9,6.9,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,1.4,3111,300,雁北堂,2男2女 4.5小时 新手 2023.08发行,👬适合人群：新手 欢乐 推理 ❤剧情感受：这个系列目前为止比较差的本！4人本居然又有边缘，真的建议把视角平衡一下，至少让大家都有的盘。 整个剧本只有两个案件，第一案就一页剧...全文
渡鸦,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
我想你,我想你,6.1,6.4,0,0,0,6.7,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,1.1,2941,209,罗曼蒂克,3男3女 5.0小时 新手 2023.09发行,中式 情感 沉浸 其他
继焰重明,继焰重明,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,聚象文创,3男3女 5.0小时 进阶 2023.09发行,古风 情感 立意 家国
我们相约昨日重逢,我们相约昨日重逢,5.2,5.7,0,0,0,5.8,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,1.1,12106,517,疯狂剧制,3男3女 4.5小时 新手 2023.09发行,现代 情感 沉浸 校园
白夜传说迷雾镇,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
秋千下的推理者,秋千下的推理者,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,迷城剧制,4男2女 4.5小时 新手 2023.06发行,现代 还原 欢乐 新手
十字馆,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
旧赋,旧赋,7.9,7.4,0,0,0,7.9,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,1.1,48365,4511,方块巨制; 核码文创,3男3女 5.0小时 进阶 2023.06发行,
山之神2,山之神2,7.1,7.1,0,0,7.2,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8861,12511,561,白鹿书院,百本选手说剧本:剧本《山之神2》6人本 3男3女 剧本类型:盒装本 情感本 游戏时间:5小时 实话实说 这个本 确实不行 我们车 大水龙头 🚰 小红帽 都没有 哭 还有 大哥 也 没哭 小机制 🈚️聊 不好玩 剧情 也比较尴尬 故事 也是 强行按头 真的是 连第一部 都不如,现代 情感 欢乐 其他
将夜鱼跃此时海,将夜：鱼跃此时海,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,梦墨绘梦馆; 卡卡工作室,3男3女 5.0小时 新手 2023.06发行,古风 情感 沉浸 玄幻
三分天下,三分天下,7.8,7.5,0,0,0,0,7.5,0,0,0,7.3,0,0,0,0,0,0,0,0,0,3160,34885,3352,FB发行工作室,5男3女 6.5小时 进阶 2023.06发行,
无法透光的人生小叙,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
小三劝退师,你喜欢就好：小三劝退师,6.7,6.8,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5975,11960,653,闲顽工作室,3男3女 4.5小时 新手 2023.05发行,架空 其他 欢乐 新手
落书,落书,7.7,7.0,0,0,0,7.8,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,1.1,54580,5620,狸猫文创; 五号剧制,3男3女 5.5小时 新手 2023.07发行,古风 情感 演绎 仙侠
名侦探修炼,名侦探修炼手册,6.6,6.8,6.7,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,6672,7123,546,浮生梦文创,4男3女 6.0小时 进阶 2023.06发行,凡人皆有一死，凡人皆有价值。 “我们要成为夏洛克级侦探， 无关家族荣耀，只为侦探之名号。” 类型：日式 推理 还原 欢乐 微机制...全文
此时彼刻之人,此时彼刻之人,8.6,8.4,8.2,0,0,0,0,0,0,0,7.9,0,0,0,0,0,0,0,0,0,115754,158607,20942,橘·剧本实验室,3男3女 7.0小时 进阶 2023.06发行,
魍魉塔豪门34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
天衣无缝,天衣无缝,7.6,6.9,7.6,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13222,13916,1382,暗号文创; 隐匿角色,4男2女 6.0小时 高阶 2023.05发行,
妖怪集市,妖怪集市,7.3,6.8,0,0,7.4,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,12228,1109,浮生文宝工作室,4男2女 6.0小时 进阶 2023.05发行,架空 机制 欢乐 玄幻
雾海同行,雾海同行,7.8,7.4,0,0,7.3,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3160,32659,1096,疯狂剧制,4男2女 4.5小时 进阶 2022.04发行,
民间恐怖故事村,民间恐怖故事·村,6.9,7.0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,11.3,63774,2894,司家侦探; 造梦人文创,百本选手说剧本:剧本《民间恐怖故事•村》6人本 3男3女（可以反串）剧本类型:盒装本 惊悚 还原 中式 游戏时间:4.5小时左右 👬适合人群：...全文,
春风替我遇见你,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
我的神明朋友,我的神明朋友,7.9,7.4,0,0,0,7.6,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,1.1,7291,581,天津剧盟发行工作室,3男3女 4.5小时 新手 2023.05发行,中式 情感 沉浸 都市
落凡,落凡,7.3,7.1,0,0,0,7.4,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,1.1,8061,665,黑糖文化,3男3女 5.5小时 新手 2023.06发行,古风 情感 演绎 玄幻
神尘,神尘,8.5,7.9,0,7.4,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,5049,34402,2064,外星人,2男3女 4.0小时 进阶 2020.12发行,
未逢春时,未逢春时,8.4,7.8,0,0,0,8.1,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,1.1,36485,5093,岛屿工作室,3男3女 6.5小时 新手 2024.12发行,古风 情感 沉浸 宫廷
死循环,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
宿醉2组织手册,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
粉墨,粉墨,4.6,4.9,0,0,0,5.2,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,1.1,11641,2109,仲夏清晨,3男3女 6.5小时 进阶 2025.10发行,架空 情感 沉浸 都市
壁上观,壁上观,8.0,7.7,0,0,0,8.0,0,0,0,8.4,0,0,0,0,0,0,0,0,0,0,1.1,51806,7410,枫叶工作室; FB发行工作室,2男4女 6.0小时 新手 2025.09发行,古风 情感 演绎 神话
加个v2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
见信如晤,见信如晤,7.8,7.4,0,0,0,7.7,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,1.1,8351,712,片屿出品; 跳东湖工作室,3男3女 5.5小时 新手 2023.06发行,现代 情感 沉浸 都市
情侣分手指南,情侣分手指南,7.0,6.9,0,0,7.4,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,15726,1368,谜语剧制,《情侣分手指南》玩完秒懂爱情真谛了！ 朋友们，必须给大家安利这个剧本杀 。光看👀名字我就觉得刺激，玩完之后觉得这个本子简直了，绝对能让你重新审视自己的另一半。 剧本人数:3️⃣男3️⃣女（最好别反串） 剧本时长:5小时...全文,现代 机制 欢乐 都市
贵阴贱壁,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
完蛋我被恋爱脑包围了,完蛋！我被恋爱脑包围了,6.0,6.1,0,0,6.9,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,46600,2641,疯狂剧制,4男4女 4.0小时 新手 2024.09发行,现代 机制 欢乐 都市
再zha一次就上岸,再zha一次就上岸,6.9,6.5,0,0,7.5,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,20635,1266,可疑的宣发工作室,百本选手说剧本:剧本《再zha一次就上岸》6人本 3男3女（可以反串）剧本类型:盒装本 欢乐 机制本 游戏时间:4小时左右 👬适合人群：纯 新手玩家 熟人车 ...全文,现代 机制 欢乐 都市
孽障,孽障,7.4,7.2,0,0,0,7.6,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,1.1,30166,4913,云上居工作室; 天地之间,《孽障》⭐️⭐️⭐️⭐️ 📖剧本类型：架空/古风/情感/新手 🙎🏻玩家配置：③男③女 🕰体验时长：8小时 🎉体验店铺：橋Free ⭐️DM:白芷/合...全文,架空 情感 沉浸 其他
超人气偶像剧,超人气偶像剧,7.9,7.2,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18307,43243,3627,海上仙山,3男3女 4.5小时 新手 2023.07发行,现代 其他 欢乐 新手
杀完人要喝白开水,杀完人要喝白开水,7.2,7.1,0,0,0,0,0,6.9,0,0,0,0,0,0,7.5,0,0,0,0,0,6578,2024,3288,岛屿工作室,3男3女 5.0小时 新手 2024.08发行,
目视你直到死去,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
海是一场雨,海是一场雨,7.2,7.2,0,0,0,7.4,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,1.1,31996,2978,瓦特工作室; 未来剧业,百本选手说剧本:剧本《海是一场雨》6人本 3男3女（不🉑反串）剧本类型:盒装本 情感本 游戏时间:6小时 👬适合人群：🈚️ ❤剧情感受：割裂 极...全文,架空 情感 沉浸 其他
无相人考古奇案,无相人考古奇案,9.1,8.8,0,0,0,0,0,8.6,0,0,0,0,0,0,9.1,0,0,0,0,0,2984,126129,21958,表里山河创作,3男3女 7.0小时 进阶 2025.09发行,
