query,original_name,sheet,row,source_link,people_count
魔盗之殇,魔盗之殇（5人开放）,狐小狸剧本杀目录,183,https://pan.baidu.com/s/1kNDl5AvhTrnawNl4_HkeuQ,5
米兰凶杀案,米兰凶杀案(6人封闭）,狐小狸剧本杀目录,184,https://pan.baidu.com/s/1Lwvm1lgPcoCW6PkDrE488Q,6
电梯恶魔,电梯恶魔（6人封闭）,狐小狸剧本杀目录,185,https://pan.baidu.com/s/1a44SqeHfvr7PhYvXsvs4Xw,6
致命倒计时,致命倒计时（6人半开放）,狐小狸剧本杀目录,186,https://pan.baidu.com/s/1WV0Y2ybcrDgR6JufmntAog,6
传说中的故事,传说中的故事（5人开放）,狐小狸剧本杀目录,187,https://pan.baidu.com/s/17fe5Y98FJqGEGABCqq8kFQ,5
青龙山精神病院,青龙山精神病院（7人开放）,狐小狸剧本杀目录,188,https://pan.baidu.com/s/1fTra4FtlsYnpabkiydqDuQ,7
风声潜伏,风声潜伏(改良版9-10人开放）,狐小狸剧本杀目录,189,https://pan.baidu.com/s/1sc86dJnslPoSsBxiIWUQdQ,9|10
摇滚俱乐部,摇滚俱乐部（英文）,狐小狸剧本杀目录,190,https://pan.baidu.com/s/1i7pZlVvNMIDBB0yXMtGdfA,6
致命巧克力,致命巧克力（8~14开放）,狐小狸剧本杀目录,191,https://pan.baidu.com/s/196T66bdv1mqvFw972NwnJA,8|9|10|11|12|13|14
死去的女儿连续一周每晚都回家,死去的女儿连续一周每晚都回家（7人开放）,狐小狸剧本杀目录,192,https://pan.baidu.com/s/1-sjviTtuUWAVPP-pNFEZNg,7
捉妖相府鱼美人2之妖有妖道,捉妖相府鱼美人2之妖有妖道（4人开放）,狐小狸剧本杀目录,193,https://pan.baidu.com/s/1WMzNOTS2wdeRgPJXNEiZrw,4
禁锢之塔,禁锢之塔（7人半开放）,狐小狸剧本杀目录,194,https://pan.baidu.com/s/1K1GaUviNRqvhcs7WquAX8A,7
夜总杀人夜,夜总杀人夜（6人封闭）,狐小狸剧本杀目录,195,https://pan.baidu.com/s/10nmSpsOZqnq5zLXmKbpX7g,6
绝命派对,绝命派对派对（7人开放）,狐小狸剧本杀目录,196,https://pan.baidu.com/s/1hvDIZCLHlm5NIMQOdZtUdw,7
午夜列车,午夜列车（6人明星大侦探）,狐小狸剧本杀目录,197,https://pan.baidu.com/s/1e5fWHYhFZuIhBSe_xqdPVg,6
网红校花的坠落,网红校花的坠落（6人明星大侦探）,狐小狸剧本杀目录,198,https://pan.baidu.com/s/14eO5p05ZYNVzNpOM6zOmaw,6
致命巧克力修正版,致命巧克力修正版（12人开放）,狐小狸剧本杀目录,199,https://pan.baidu.com/s/1AhAIq1rvvCH25d18xY0YLA,12
渡厄,渡厄（5人封闭）,狐小狸剧本杀目录,200,https://pan.baidu.com/s/1erqUAoWFtZXU5cyiJYe7kw,5
红楼梦中人,红楼梦中人（5-6人开放）,狐小狸剧本杀目录,201,https://pan.baidu.com/s/111L1jGge3HsXFDHrN91Rdg,5|6
血色南宫,血色南宫（8人开放）,狐小狸剧本杀目录,202,https://pan.baidu.com/s/140RsU2SqQ5jvzfT5-v02Cw,8
校园不思议事件,校园不思议事件（5人封闭）,狐小狸剧本杀目录,203,https://pan.baidu.com/s/1Rb4WEIlRhYPQOpHl7Tpqbg,5
电梯惊魂,电梯惊魂（6人开放）,狐小狸剧本杀目录,204,https://pan.baidu.com/s/1GinYmQMfMARnt15Cu8CGXA,6
皂罗袍,皂罗袍（7人封闭）,狐小狸剧本杀目录,205,https://pan.baidu.com/s/1Pw7vPfWA-KQODCt0OOFh2A,7
穿越时空的爱,穿越时空的爱（6人半开放）,狐小狸剧本杀目录,206,https://pan.baidu.com/s/1E2q3iitcankTc2TajpS4NA,6
致命喷泉,致命喷泉（4人封闭）,狐小狸剧本杀目录,207,https://pan.baidu.com/s/1pTWFY73dLchqM6X-xzwpLA,4
光棍节血案,光棍节血案(6人开放),狐小狸剧本杀目录,208,https://pan.baidu.com/s/1GQNG3PTwTSN0y1LFf3G7ig,6
夜袭,夜袭（5人封闭）,狐小狸剧本杀目录,209,https://pan.baidu.com/s/1DdnT8Cbh2KbUSO52g-pwNA,5
救赎之城之皇城内乱,救赎之城之皇城内乱（7人半开放）,狐小狸剧本杀目录,210,https://pan.baidu.com/s/1vRjobMenCTGMYQ04XOjJtQ,7
良辰吉日,良辰吉日（8人开放）,狐小狸剧本杀目录,211,https://pan.baidu.com/s/1FKK6AOnjgt4IeSe03AkPpg,8
杜鹃血,杜鹃血（7人开放）,狐小狸剧本杀目录,212,https://pan.baidu.com/s/1zA9jgUTfbutun9sNhVfCGg,7
救赎之城泰坦黑金,救赎之城泰坦黑金（7-12人开放）,狐小狸剧本杀目录,213,https://pan.baidu.com/s/1azupaidfUYk7QDjo8WPCOg,7|8|9|10|11|12
山河故人,山河故人（8人开放）,狐小狸剧本杀目录,214,https://pan.baidu.com/s/1rIoMEWTAf_hdJ9UX7wrFTw,8
东海梦魇,东海梦魇（8人开放）,狐小狸剧本杀目录,215,https://pan.baidu.com/s/199eFcQ75lLkE721lTWB6EA,8
人生考场,人生考场 （4-5人开放）,狐小狸剧本杀目录,216,https://pan.baidu.com/s/1H5hhPOzd5bqGlgeiVTYU6A,4|5
军师1望明路,军师1 望明路（5-6人封闭）,狐小狸剧本杀目录,217,https://pan.baidu.com/s/131hzygxJzYhItyjtW8tqrQ,5|6
血色残阳,血色残阳（8人开放）,狐小狸剧本杀目录,218,https://pan.baidu.com/s/1l_2osx_HwMTn8wxAuJPM_Q,8
纯白的恶意,纯白的恶意（8人开放）,狐小狸剧本杀目录,219,https://pan.baidu.com/s/1q8y-jNQ91TNjltDClaPNWA,8
暗影计划,暗影计划（6人开放）,狐小狸剧本杀目录,220,https://pan.baidu.com/s/1WKJKvRXoK30nJXWBRjGLpA,6
十年,十年（5人封闭）,狐小狸剧本杀目录,221,https://pan.baidu.com/s/1WMPPqiuAYAUnK2-EHxv_BQ,5
导演之死,导演之死 （10人开放）,狐小狸剧本杀目录,222,https://pan.baidu.com/s/1uAUkRfQjreELRHnb3S-W7w,10
血海无涯,血海无涯（5人开放）,狐小狸剧本杀目录,223,https://pan.baidu.com/s/1MGk-o7yEpv2TaRnYxBqcaA,5
率土之滨,率土之滨（7人开放）,狐小狸剧本杀目录,224,https://pan.baidu.com/s/1KfJKYD49T91GZ8xT4VgtLw,7
最后的晚餐,最后的晚餐（8人开放）,狐小狸剧本杀目录,225,https://pan.baidu.com/s/1WzkdQLfvIAikXSqBEL-g-Q,8
生死道,生死道（6人封闭）,狐小狸剧本杀目录,226,https://pan.baidu.com/s/1cxS2menC1seZDKlid699qA,6
福威镖局,福威镖局（8-9人开放）,狐小狸剧本杀目录,227,https://pan.baidu.com/s/15F0ITxGD5ocOM0QZDg9DVw,8|9
滴血之瞳,滴血之瞳（6人开放）,狐小狸剧本杀目录,228,https://pan.baidu.com/s/1wL_78plmCSvVqTDmgM3oiQ,6
雨中的钟楼,雨中的钟楼（6人封闭）,狐小狸剧本杀目录,229,https://pan.baidu.com/s/1h67XHVX29_IsK9MdHCRyrw,6
参商,参商（7人开放）,狐小狸剧本杀目录,230,https://pan.baidu.com/s/1Zh8AdSQ9md8j4NQApj5IdA,7
情堕教坊司,情堕教坊司（8人开放）,狐小狸剧本杀目录,231,https://pan.baidu.com/s/1EXDV0K8eIM14EsVyjzcchw,8
山鬼,山鬼（8人开放）,狐小狸剧本杀目录,232,https://pan.baidu.com/s/1bFRa0e9i-PatTzelU50oEg,8
阳关客栈,阳关客栈(8人开放),狐小狸剧本杀目录,233,https://pan.baidu.com/s/1GLmCTwPgm4rKmQrKvzZTMQ,8
大胥秘史,大胥秘史（7-8人开放）,狐小狸剧本杀目录,234,https://pan.baidu.com/s/1DP49C9yJSktflCFCKxlIvQ,7|8
凝视深渊,凝视深渊（6人封闭）,狐小狸剧本杀目录,235,https://pan.baidu.com/s/1Nz0xgGq3KpnDyrsFnZYJlg,6
西部惊魂,西部惊魂（10人开放）,狐小狸剧本杀目录,236,https://pan.baidu.com/s/1eBbGimJwnyoAPCkNC7prYQ,10
跌落的玫瑰完美版,跌落的玫瑰完美版（7人半开放）,狐小狸剧本杀目录,237,https://pan.baidu.com/s/1r1wC0NWzFw2Z_8yXuFQjkg,7
校园不可思议事件,校园不可思议事件（5人封闭）,狐小狸剧本杀目录,238,https://pan.baidu.com/s/1aYZKY5piRVDBN4ThN3csLA,5
高中同学聚会,高中同学聚会（8人封闭）,狐小狸剧本杀目录,239,https://pan.baidu.com/s/1tCYRXFle7yzPJXqZl1NVrw,8
雨中别墅,雨中别墅（9人开放）,狐小狸剧本杀目录,240,https://pan.baidu.com/s/1kpbB4G0pSRMRkyJdP3FIrg,9
罪恶,罪恶（4人封闭）,狐小狸剧本杀目录,241,https://pan.baidu.com/s/16dXRa9ynpq0nifHmKF_JcQ,4
盛典前夜,盛典前夜(5人封闭),狐小狸剧本杀目录,242,https://pan.baidu.com/s/1r67iD7uHaCRZT6UsheGbGA,5
江夏劫,江夏劫（5人封闭）,狐小狸剧本杀目录,243,https://pan.baidu.com/s/1-NFzYV8vq6hPBIGPupVRZA,5
太空谋杀案,太空谋杀案（7人开放）,狐小狸剧本杀目录,244,https://pan.baidu.com/s/1PIgpQxqwIJw0Op7H0JcK0g,7
死亡面具,死亡面具（6人开放）,狐小狸剧本杀目录,245,https://pan.baidu.com/s/1Y7KSz82VeNw6Y2LyC-Ak1Q,6
红影,红影（5人封闭）,狐小狸剧本杀目录,246,https://pan.baidu.com/s/1ahTIKFlOG8nhr7d_nxX3XQ,5
盘山寺,盘山寺（10人开放）,狐小狸剧本杀目录,247,https://pan.baidu.com/s/1UtIlSbbftHu01u3YL6Xryw,10
死亡数字,死亡数字（6人开放）,狐小狸剧本杀目录,248,https://pan.baidu.com/s/1_f9ItvMuESpw5501hm0dUg,6
宫心计,宫心计（9人开放）,狐小狸剧本杀目录,249,https://pan.baidu.com/s/1i1M8_g_NqIlual73BQvhCw,9
人吃人,人吃人（4人封闭）,狐小狸剧本杀目录,250,https://pan.baidu.com/s/1CmSl-Ukg3fM5N-ynSpdbkA,4
狼人之血,狼人之血（7-8人开放）,狐小狸剧本杀目录,251,https://pan.baidu.com/s/1DKX6i_hsanPHHi1CnBjGvw,7|8
古堡迷踪,古堡迷踪（6人封闭）,狐小狸剧本杀目录,252,https://pan.baidu.com/s/12jtOzbF16xZl330lCH2Xig,6
万灵血,万灵血（6人封闭）,狐小狸剧本杀目录,253,https://pan.baidu.com/s/1BvbnOzMdao1oJG-4bfsQRA,6
吸血鬼系列-鲜血盛宴,吸血鬼系列-鲜血盛宴（9人开放）,狐小狸剧本杀目录,254,https://pan.baidu.com/s/1p1JxLNKUyH2TD45TRVmzCQ,9
元帝之殇,元帝之殇 （5人开放）,狐小狸剧本杀目录,255,https://pan.baidu.com/s/1uyPJiqcMfi01q_nwHjmcUw,5
博物馆奇妙夜,博物馆奇妙夜（6人明星大侦探）,狐小狸剧本杀目录,256,https://pan.baidu.com/s/1AyZYrpPIp_-wyUbfld3Geg,6
无间旅途,无间旅途（4人封闭）,狐小狸剧本杀目录,257,https://pan.baidu.com/s/1gHAi9BhyJNym6D_vWDGWvA,4
绝命阳光号,绝命阳光号（4人封闭）,狐小狸剧本杀目录,258,https://pan.baidu.com/s/1y7y2AqGgjW1QD9qWS7lJmQ,4
和平饭店,和平饭店（5人封闭）,狐小狸剧本杀目录,259,https://pan.baidu.com/s/1LSiEgC93qdHKj4D4dmWSNw,5
归来,归来（7人开放）,狐小狸剧本杀目录,260,https://pan.baidu.com/s/1JSgKiE5VHqbe1VqGRrGBEg,7
开膛手杰克,开膛手杰克（8人开放）,狐小狸剧本杀目录,261,https://pan.baidu.com/s/1YBrHgHp00oSfaH_2Dx-qvw,8
江湖客栈,江湖客栈（4人封闭）,狐小狸剧本杀目录,262,https://pan.baidu.com/s/1BJVzFm6Nl5EvVRDcBbISFg,4
宝阁惊奇,宝阁惊奇（7人开放）,狐小狸剧本杀目录,263,https://pan.baidu.com/s/1OwAXeLyaDmmN_3YHGWKx5A,7
惊魂首映,惊魂首映（5人封闭）,狐小狸剧本杀目录,264,https://pan.baidu.com/s/13tECG33QFrM6VQmx0GXa4w,5
天命,天命（5-6人封闭）,狐小狸剧本杀目录,265,https://pan.baidu.com/s/1xMquxu3AeRBzh8pH0y98KQ,5|6
意大利手枪面,意大利手枪面（8人封闭）,狐小狸剧本杀目录,266,https://pan.baidu.com/s/1s6Ci-FuUv0A0IA1k1zTt9w,8
雪玉山,雪玉山（5人封闭）,狐小狸剧本杀目录,267,https://pan.baidu.com/s/128pgsKOjtRryLBC0EEJJaw,5
腥火燎园,腥火燎园（8人开放）,狐小狸剧本杀目录,268,https://pan.baidu.com/s/1Y61hxQZg-omWRH6K9-R3pA,8
南越王陵完美版,南越王陵完美版（7人半开放）,狐小狸剧本杀目录,270,https://pan.baidu.com/s/1ISVnmcCoIMclUeGSupEMPw,7
致命圣诞夜,致命圣诞夜（5人封闭）,狐小狸剧本杀目录,271,https://pan.baidu.com/s/1nFJP2yNrhSD5TchX2vpL5Q,5
病毒,病毒（4人封闭）,狐小狸剧本杀目录,272,https://pan.baidu.com/s/1sh7Xv0g8nGo0zz25hql31Q,4
颍汝流风,颍汝流风（5人封闭）,狐小狸剧本杀目录,274,https://pan.baidu.com/s/1v-m5ISdPod-IS0wYqxQXbw,5
霍格沃兹的阴影,霍格沃兹的阴影（6人开放）,狐小狸剧本杀目录,275,https://pan.baidu.com/s/174tk5yRlR6vIZRUQDKmpZg,6
金陵风云,金陵风云（9-10人开放）,狐小狸剧本杀目录,276,https://pan.baidu.com/s/1kggftmITDKfP5vQZ6GkKdQ,9|10
董事长之死,董事长之死（7人开放）,狐小狸剧本杀目录,277,https://pan.baidu.com/s/1YkIc88sy12VNQqFwt8aOXg,7
兽心,兽心（6-7人开放）,狐小狸剧本杀目录,278,https://pan.baidu.com/s/1c7FrE1Yo3J2rUVaXNWuXuQ,6|7
龙城拍卖会,龙城拍卖会（6人开放）,狐小狸剧本杀目录,279,https://pan.baidu.com/s/1kMyz5kdgkE0QfFHBiFkE5Q,6
暗巷,暗巷（7人开放）,狐小狸剧本杀目录,281,https://pan.baidu.com/s/1tLhhbhTBlkM_iuFE5oEsSQ,7
请回答1998,请回答1998（6人明星大侦探）,狐小狸剧本杀目录,282,https://pan.baidu.com/s/1E4OsAg6ZuugYOnLNtB1oSg,6
鸿运非运,鸿运非运（6人开放）,狐小狸剧本杀目录,284,https://pan.baidu.com/s/1XKlcZgLxZfnetLKpxp_axQ,6
冲不上的云霄,冲不上的云霄（6人明星大侦探）,狐小狸剧本杀目录,285,https://pan.baidu.com/s/1rzDt3U2CsC_b9LragWCW1Q,6
月光下的诅咒,月光下的诅咒（8人封闭）,狐小狸剧本杀目录,286,https://pan.baidu.com/s/1GydnkV2_U65JlgtXwo0ydQ,8
诛心太平间,诛心太平间（5人封闭）,狐小狸剧本杀目录,287,https://pan.baidu.com/s/1KFYOmxb55uOl7MDmKj1pbQ,5
西门变,西门变（5人封闭）,狐小狸剧本杀目录,288,https://pan.baidu.com/s/1EtTwAgsjchVXCNWECcn9ig,5
暴风雪山庄,暴风雪山庄（8-9人开放）,狐小狸剧本杀目录,289,https://pan.baidu.com/s/1_vo6lEBFeKeNvDb4M8AoMw,8|9
人间,人间（6人封闭）,狐小狸剧本杀目录,291,https://pan.baidu.com/s/1FtuYczhcKzkV_TP_KXpOMQ,6
老槐树,老槐树（6人开放）,狐小狸剧本杀目录,293,https://pan.baidu.com/s/1G4c4MJaZMmPBqCnhrIrOwA,6
乐声,乐声（5人封闭）,狐小狸剧本杀目录,294,https://pan.baidu.com/s/1owKdizIKP6FPEwH8yfrnUQ,5
朱颜雪泪,朱颜雪泪（8人开放）,狐小狸剧本杀目录,295,https://pan.baidu.com/s/1dtnI_SmSwKUvltlK47IXTg,8
未知客人,未知客人（7人开放）,狐小狸剧本杀目录,296,https://pan.baidu.com/s/1kCn5IOVh4HQT2z1l187hhg,7
羽生夜谈,羽生夜谈（完整版6人半开放）,狐小狸剧本杀目录,297,https://pan.baidu.com/s/1C7yUeb8vR7ETcClDr4WQMw,6
瀛海笙歌,瀛海笙歌（7人开放）,狐小狸剧本杀目录,298,https://pan.baidu.com/s/1qpIITSY779yiSaxkeMmCQA,7
盲人监狱,盲人监狱（5人开放）,狐小狸剧本杀目录,299,https://pan.baidu.com/s/1rfVpidugtA4GQh2EPo1VeA,5
山姥传,山姥传（6人开放）,狐小狸剧本杀目录,300,https://pan.baidu.com/s/1ejDxBvVGgjz7MmPSo9Az9g,6
藏山雪,藏山雪（7人开放）,狐小狸剧本杀目录,301,https://pan.baidu.com/s/14QUPQyFB7_e3cItOTZicMg,7
三国新演义,三国新演义（7人开放）,狐小狸剧本杀目录,302,https://pan.baidu.com/s/1bOjZXuscQ2uTHyeJRv8NGw,7
欲海弥撒,欲海弥撒（8人开放）,狐小狸剧本杀目录,303,https://pan.baidu.com/s/10G44cUdrelneNenliqZ0GQ,6
sevenjsb院,sevenjsb院（6人半开放）,狐小狸剧本杀目录,304,https://pan.baidu.com/s/1_Lgb-_Bm_bPEQwNPpKUPGw,6
幽凝,幽凝（6人开放）,狐小狸剧本杀目录,305,https://pan.baidu.com/s/1I7ti52AskXixHCy0L2jp2w,6
王府百年,王府百年（7-9人开放）,狐小狸剧本杀目录,306,https://pan.baidu.com/s/14p-_RsEu8xfUxrA4b01RJw,7|8|9
幕后玩家,幕后玩家（6人开放）,狐小狸剧本杀目录,307,https://pan.baidu.com/s/1_KQ5GaxmDeexJe71WrKRVg,6
泡芙庄园,泡芙庄园（7人开放）,狐小狸剧本杀目录,308,https://pan.baidu.com/s/1ccdYkfbgujFRcE1CUf7yTA,7
反光,反光（6人开放）,狐小狸剧本杀目录,309,https://pan.baidu.com/s/1E5oXiE_DjFnMhrByWX81fQ,6
长藤凶宅,长藤凶宅（6-7人半开放）,狐小狸剧本杀目录,310,https://pan.baidu.com/s/1Xh-Rszv1QGAEuLP-CNzg-w,6|7
凤求凰,凤求凰（完整高清7人半开放）,狐小狸剧本杀目录,311,https://pan.baidu.com/s/1J77vQQsALY_YaMKXPgg3Jw,7
业火馆事件,业火馆事件（6人开放）,狐小狸剧本杀目录,312,https://pan.baidu.com/s/1KaL56mjcrYJqOZK2NB7u4A,6
记忆碎片,记忆碎片 （高清版7人开放）,狐小狸剧本杀目录,313,https://pan.baidu.com/s/1qzsn-eAPhoDsii8xl0nKyw,7
十字路口,十字路口（7人开放）,狐小狸剧本杀目录,314,https://pan.baidu.com/s/1-LuK3d5qrX1jpWhcxnggOg,7
坠入深渊,坠入深渊（7人半开放）,狐小狸剧本杀目录,315,https://pan.baidu.com/s/18m-Cujm_RG0bzzLjzJsnGQ,7
丹心海棠,丹心海棠（6人半开放）,狐小狸剧本杀目录,316,https://pan.baidu.com/s/1iXqOFk89g3TgxAbSE5yYtQ,6
沉怨雪,沉怨雪（7人半开放）,狐小狸剧本杀目录,317,https://pan.baidu.com/s/1QJqzBe0Lno4MNHrt021G8Q,7
推理馆奇妙夜,推理馆奇妙夜（6人开放）,狐小狸剧本杀目录,318,https://pan.baidu.com/s/1Gd9AWZpxexz4jMsu2ngAKA,6
恶魔拷问屋,恶魔拷问屋,狐小狸剧本杀目录,319,https://pan.baidu.com/s/19sqGOtQuk7S3gPTlCvj0cA,8
母系氏族,母系氏族（8人开放）,狐小狸剧本杀目录,320,https://pan.baidu.com/s/11yNmsY_J9RPZl4mWcF7FpA,8
派克戴维斯号,派克戴维斯号（7人封闭）,狐小狸剧本杀目录,321,https://pan.baidu.com/s/1I1uD1vk4gstt3aWP0ELUdA,7
梨花旅店,梨花旅店（6人封闭）,狐小狸剧本杀目录,322,https://pan.baidu.com/s/1ZbqraaggwhQHEZv4-PaYSw,6
魔狐魅影,魔狐魅影（6人开放）,狐小狸剧本杀目录,323,https://pan.baidu.com/s/1dKGU4DiDLkr-YtXij8b3dw,6
步步莲华,步步莲华（7-8人半开放）,狐小狸剧本杀目录,324,https://pan.baidu.com/s/1_XUHb88IL15Q6mpphpadVQ,7|8
孽岛疑云完整版,孽岛疑云完整版（5人半开放）,狐小狸剧本杀目录,325,https://pan.baidu.com/s/1ARhpEaKt3g1d8H0ozZO_XQ,5
暗影计划2,暗影计划2（6人开放）,狐小狸剧本杀目录,326,https://pan.baidu.com/s/1O3JfLqh8FbvsKPpRIRr1rQ,6
吉野家杀人事件,吉野家杀人事件（6人封闭）,狐小狸剧本杀目录,327,https://pan.baidu.com/s/1ocGHJmyfyDvJCyn7XnVIDQ,6
白guan,白guan（6人半开放）,狐小狸剧本杀目录,328,https://pan.baidu.com/s/11J1De-w6MrQ0U8dAAFJaWQ,6
凤舞九天,凤舞九天（8人半开放）,狐小狸剧本杀目录,329,https://pan.baidu.com/s/1wX1TD-8R43ZSaZ5_yF74bA,8
春雪琵琶行,春雪琵琶行（8人开放）,狐小狸剧本杀目录,330,https://pan.baidu.com/s/1roJt75b2O29GCDqMOrYrJg,8
儿童劫,儿童劫（6人半开放）,狐小狸剧本杀目录,331,https://pan.baidu.com/s/1eIbYLNsrjWPfBj7gswSVNw,6
紫藤夫人,紫藤夫人（修订版6人半开放）,狐小狸剧本杀目录,332,https://pan.baidu.com/s/1VaY7ue1Z_b_UdtxsxIdopw,6
堂下何人,堂下何人（8人开放）,狐小狸剧本杀目录,333,https://pan.baidu.com/s/1tgzc8lzIGSFLhE2yXcs_zA,8
殊途,殊途,狐小狸剧本杀目录,334,https://pan.baidu.com/s/1dfnLkpqy49QiBja8JCTXmQ,6
沧海遗珠,沧海遗珠（8人半开放）,狐小狸剧本杀目录,335,https://pan.baidu.com/s/14x5XVEWfG1_d_C9634dZsQ,8
盖弥书院,盖弥书院（7人开放）,狐小狸剧本杀目录,336,https://pan.baidu.com/s/1EPEilJthI49x-UodYenBxw,8
恶果,恶果（高清6人开放）,狐小狸剧本杀目录,337,https://pan.baidu.com/s/1jzsH1mPgfYr-7ZxeBsfArA,7
姑娘,姑娘（6人开放）,狐小狸剧本杀目录,338,https://pan.baidu.com/s/1GpHUa38TkRJrGFt-t5i53w,6
凌汛,凌汛（7人开放）,狐小狸剧本杀目录,339,https://pan.baidu.com/s/1bOtyGZba9VyPjp8mgnjTCQ,7
天香楼,天香楼（7人半开放）,狐小狸剧本杀目录,340,https://pan.baidu.com/s/1hJ4hR_9GH1Mg24Oq8Z4EEg,7
喋血黄昏,喋血黄昏（7人开放）,狐小狸剧本杀目录,341,https://pan.baidu.com/s/1eyBTC_YABSivPtZhCDZ8zQ,7
心理咨询师,心理咨询师（5人开放）,狐小狸剧本杀目录,342,https://pan.baidu.com/s/1F7DBgPTvMSWRhLZB561-cg,5
桃园古宅,桃园古宅（完整版7人半开放）,狐小狸剧本杀目录,343,https://pan.baidu.com/s/1LHy1SsmKdb6XQgTMZfx43g,7
泥潭,泥潭（完整版7人开放）,狐小狸剧本杀目录,344,https://pan.baidu.com/s/1EvP7UUElXrBUp0UFyK3Gqg,7
头7,头7（6人半开放）,狐小狸剧本杀目录,345,https://pan.baidu.com/s/1dHJQnBIJ1NHteKMTlPTeKA,6
桃花扇,桃花扇（6人开放）,狐小狸剧本杀目录,346,https://pan.baidu.com/s/190lzxp8vbsmIEK-4sakzsQ,6
令花移,令花移（6人封闭）,狐小狸剧本杀目录,347,https://pan.baidu.com/s/1zfG-BWKnwHr8ggvuqej6lg,6
礼佛,礼佛（6人开放）,狐小狸剧本杀目录,348,https://pan.baidu.com/s/1vdhbkejq0L1OHpuuq4xjiQ,6
星座怪谈,星座怪谈（7人开放）,狐小狸剧本杀目录,349,https://pan.baidu.com/s/1GiNvy_3DzwfN6f2_cLrD_A,7
训狗人,训狗人（8人开放）,狐小狸剧本杀目录,350,https://pan.baidu.com/s/1Yr9ZAb7fCEBNIzE68UwQmw,8
沙缁迷藏,沙缁迷藏（7人开放）,狐小狸剧本杀目录,351,https://pan.baidu.com/s/1kWxnW7Kq1pP5v_CI79gVQQ,7
雪与腥,雪与腥（9人半开放）,狐小狸剧本杀目录,352,https://pan.baidu.com/s/1wEIHuv1eeXO57k2hoMkIug,9
打狗棒,打狗棒（6人开放）,狐小狸剧本杀目录,353,https://pan.baidu.com/s/1-OOSKFOvv7EGIQRXgH03zQ,6
暮云春树,暮云春树（8人半开放）,狐小狸剧本杀目录,354,https://pan.baidu.com/s/1rjz0vhInkUD8OUnYB-wGKw,8
馒头山论剑,馒头山论剑（7人开放）,狐小狸剧本杀目录,355,https://pan.baidu.com/s/15DsZyjxwV2H-2bzvWWK_ww,7
老楼,老楼（6人开放）,狐小狸剧本杀目录,356,https://pan.baidu.com/s/1xjnqCjrwNDgyPZGksPvc2w,6
家宴,家宴（6人半开放）,狐小狸剧本杀目录,357,https://pan.baidu.com/s/1FMWen19eB9C22EjLASPQ0A,6
雪目,雪目（6人开放）,狐小狸剧本杀目录,358,https://pan.baidu.com/s/1qfeU8bpcthxuIIx8RwM-MA,6
大唐画师案,大唐画师案（6人开放）,狐小狸剧本杀目录,359,https://pan.baidu.com/s/1bEX5M1HUjYkz6OG5veMVpQ,6
恒河部落,恒河部落（7人半开放）,狐小狸剧本杀目录,360,https://pan.baidu.com/s/1j5n4XWEBGyvApjY2blvOnA,7
赤红之瞳,赤红之瞳（7人开放）,狐小狸剧本杀目录,361,https://pan.baidu.com/s/1kFZKRXiJIZuln9LqkPDs3A,7
0217,0217（6-7人开放）,狐小狸剧本杀目录,362,https://pan.baidu.com/s/1L093dCINcuAOcIz-VsD0jA,6|7
魂断太武阁,魂断太武阁（7人半开放）,狐小狸剧本杀目录,363,https://pan.baidu.com/s/1iuogB-3IHddiH8dTL2Sihg,7
假面舞会,假面舞会（6人封闭）,狐小狸剧本杀目录,364,https://pan.baidu.com/s/1kurpOAdEaC9emZCiCG_W6w,6
狸猫换太子,狸猫换太子（6人开放）,狐小狸剧本杀目录,365,https://pan.baidu.com/s/1tT5wVinb3JLK1IlBPFUFQg,6
恶意,恶意（5人开放）,狐小狸剧本杀目录,366,https://pan.baidu.com/s/1CUrM6Ms1kGo9IaiKKHPSQw,5
