query,script_title,overall_rating,剧情,推理,悬疑,欢乐,情感,机制,还原,沉浸,演绎,玩法,故事,难度,互动,立意,阵营,本格,变格,恐怖,硬核,want_count,played_count,review_count,publishers,metadata,tags
泰坦绿林号,泰坦绿林号,6.6,6.8,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,2061,57,奶凶奶凶剧本工作室,4男3女 4.5小时 进阶 2021.06发行,
血玲珑,血玲珑,6.1,6.3,0,0,6.5,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,23409,543,星环剧制,3男3女 4.5小时 进阶 2021.09发行,架空 机制 欢乐 武侠
瑞轩酒店,瑞轩酒店,4.8,5.8,5.8,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,8690,165,禾必工作室,3男3女 5.0小时 高阶 2021.07发行,中式 推理 沉浸 都市
犯罪创意馆-基本演绎,犯罪创意馆：基本演绎,5.7,6.1,6.3,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,5576,126,剧作时代,4男3女 4.5小时 高阶 2021.08发行,
少女的祈祷,少女的祈祷,6.1,6.6,6.4,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,2.8,6912,135,剧游方舟,3男3女 4.0小时 进阶 2021.09发行,日式 推理 沉浸 都市
三途长夜,三途长夜,7,6.7,6.4,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,5043,12509,419,烫猩猩工作室,4男2女 5.0小时 进阶 2021.09发行,
贺兰山庄杀人事件,贺兰山庄杀人事件,5.7,6.7,6.7,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,3622,73,上海馨茗园文化发展有限公司,4男2女 4.0小时 进阶 2021.06发行,
放弃北极去生活,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
AB,AB,7.2,7.1,7.1,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19520,52110,1691,鱼玄机工作室,百本选手说剧本:剧本《AB》8人本 4男4女 剧本类型:盒装本 刑侦本 游戏时间:6小时左右 这个本 我只能说 不行🙅‍♂️ 海龟汤 太多了 我记得是 2年前 在 丰台 打的这个本 橘猫 带的本 同车的玩家 都觉得这个本 不行 下午17点开始游戏的 晚上 23点多 打完的 这个本 剧本 线索比较 乱 不推...全文,
再也不见,再也不见,7,6.7,0,0,0,0,6.4,0,7,0,0,0,0,0,0,0,0,0,0,0,7609,13407,442,空然新语,百本选手说剧本:剧本《再也不见》6人本 3男3女（不可反串）剧本类型:盒装本 ？？？ 游戏时间:4小时 👬适合人群：🈚️ ❤剧情感...全文,中式 机制 沉浸 都市
消失的学号,消失的学号,6.6,6.7,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,6178,205,大胡子工作室,第37本 时长：3小时 配置：2男3女 小体量微恐变格本。第一幕是自我介绍式的背景还原，没有任何的推凶。 第二幕是对应尸体身份、凶手和手法。细节...全文,现代 推理 惊悚 新手
雾中行舟,雾中行舟,7,7,6.6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2.8,18917,445,慢热TUO,3男4女 4.5小时 进阶 2021.12发行,中式 推理 沉浸 都市
再少年,再少年,6.7,6.7,0,0,0,6.7,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,6726,6878,133,禁止薅葱; 世无剧戏工作室,补测系列《再少年》 📖剧本类型:校园｜现代｜情感 👦玩家配置:三男三女 🕰体验时长:4.5小时 ❤️体验角色...全文,
两点半,两点半,6.2,6.4,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31318,112040,2367,空山工作室,3男3女 4.5小时 进阶 2021.10发行,
大人物,大人物,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,草庐,大人物 综合评分：3 金剧本类型：欢乐机制还原 一人物角色：5男3女 *时长：3小时 角色...全文,中式 机制 欢乐 都市
记事本,记事本,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3083,0,0,青一涩工作室,3男3女 4.0小时 新手 2021.08发行,
水镜八奇,水镜八奇,8.4,7.5,0,0,7.7,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0,9517,144556,5648,FB发行工作室,6男2女 4.5小时 进阶 2021.06发行,
虚构推理,虚构推理,8.8,8.1,8.3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115379,153717,10040,曼彻斯特書局,百本选手说剧本:剧本《虚构推理》6人本 3男3女 剧本类型:城限本 推理 还原本 游戏时间:5小时左右 👬适合人群：补课+考古 ❤DM:吉祥 ...全文,经典硬核本？推理玩家盛宴？天花板？ 先别急着下定论，建议把期待值先降一降 类型：硬核 推理 还原 本格 机制 剧评：时长5.5h，本的评价两极分化较严重，无聊机制冗长，故事分享大会2h，核诡老套贴脸，内...全文
火化吧赶紧的,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
瘆2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
信简,信简,5.7,6.6,0,0,0,6.4,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,3.4,17132,382,3101原创剧本工作室,3男3女 4.0小时 进阶 2021.08发行,中式 情感 沉浸 都市
开始的地方,【......】开始的地方,6.4,6.1,5.3,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,2.8,10821,195,逻集研究所; 剧鱼,3男3女 3.0小时 进阶 2021.10发行,中式 推理 沉浸 都市
月光下的持刀者,月光下的持刀者,8.2,7.6,7.7,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194741,13181,七一工作室,《月光下的持刀者》 剧本类型:现代、还原、本格、推理、刑侦玩家人数:6人(3男3女)推荐指数: 剧本时长:4-5小时亲测角色:李克所...全文,
晚婚,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
斗天,斗天,7.9,7.4,0,7,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3161,52155,1646,半子文娱,5男3女 4.5小时 进阶 2021.06发行,
天字卷,天字卷,7.6,7,6.2,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6829,19705,644,DA剧本工场,3男3女 4.0小时 进阶 2021.08发行,古风 情感 演绎 仙侠
间谍,间谍,7.2,7.1,0,0,7.2,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,4876,141,十二月栗,4男4女 4.0小时 进阶 2021.08发行,民国 机制 欢乐 战争
致命合约,致命合约,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,狂徒娱乐,3男2女 4.5小时 进阶 2021.09发行,
南京1937,南京1937,6.7,7,6.4,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,0,1.4,10455,119,黑桃皇后工作室,4男3女 4.0小时 进阶 2020.10发行,
冬夜长,冬夜长,5.9,6.5,6.2,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,2.8,3405,57,阿斯巴甜,2男4女 4.0小时 进阶 2021.06发行,中式 推理 沉浸 校园
桃花国,桃花国,6.4,6.4,0,0,6.9,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,6506,137,十库工作室,3男4女 4.5小时 进阶 2021.10发行,架空 机制 欢乐 武侠
vr伐木累,vr伐木累,8.3,7.6,0,0,0,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,31140,1022,云珂工作室,3男3女 4.0小时 新手 2021.07发行,中式 机制 沉浸 都市
无羡,无羡,6.3,6.5,0,0,0,6.7,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,6830,14557,261,桌立方; 归一工作室,3男3女 4.5小时 进阶 2021.01发行,古风 情感 演绎 玄幻
老骗子俱乐部,老骗子俱乐部4·逛窑,6.4,6.8,0,0,7,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0,5.8,9903,722,飞鱼探案,3男3女 4.0小时 新手 2025.07发行,日式 阵营 欢乐 都市
中餐馆,中餐馆,6.3,6.3,0,0,6.4,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,7988,127,FB发行工作室,5男4女 3.0小时 新手 2021.09发行,欧美 机制 欢乐 都市
弥留,弥留,8.8,8.1,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70082,80393,5126,涟漪剧本工作室,4男3女 6.0小时 高阶 2019.11发行,
大橘为重,大橘为重,6.8,6.8,0,0,6.9,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,93406,1797,桌立方,4男3女 4.0小时 进阶 2021.09发行,架空 机制 欢乐 拟人
祸起穷奇,祸起穷奇,8.2,7.7,0,7.2,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,5043,27919,1020,一席之地,3男3女 4.0小时 进阶 2021.08发行,
狗咬狗,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
请将我深埋,请将我深埋,8.5,8,7.7,0,0,0,0,0,0,0,0,0,0,0,7.8,0,0,0,0,0,1.4,154729,8075,西番推理,3男3女 4.0小时 进阶 2021.08发行,日式 推理 立意 都市
你听,你听,7.4,7.1,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19186,42103,1102,水镜出品,3男3女 4.5小时 进阶 2020.06发行,
桑北花杀,桑北花杀,7.3,7.2,0,0,0,7,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,9517,38190,1056,老玉米联合工作室,4男4女 6.0小时 进阶 2021.04发行,
修复师,修复师,7.2,7.2,0,0,0,7.1,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,6830,32324,648,空然新语,〖补测评〗 类型：历史 情感 推理 还原 演绎 时长：4小时 人数：四男三女（总要有一个倒霉蛋） 体验角色：谷如云（现代名字，...全文,古风 情感 演绎 历史
凤泣华翎,凤泣华翎,6.1,6.8,6.3,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,16280,251,拾里文化,3男3女 4.0小时 新手 2020.07发行,古风 情感 沉浸 神话
老手,老手,5.9,5.7,5.5,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,1.4,18619,327,剧堆,4男3女 4.5小时 进阶 2021.09发行,【剧本基本信息】 📖剧本名称：老手 👫🏼游戏人数：4男3女（可反串） ⏰游戏时长：4.5h 🧩剧本类型：现代 欢乐 机制 🙀难易程...全文
极盗大师,极盗大师,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,神之剧制,4男3女 4.0小时 新手 2021.09发行,架空 机制 悬疑 新手
梦马之城,梦马之城,7.8,7.3,0,0,0,7.4,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,17754,501,预谋剧制,3男3女 4.0小时 进阶 2021.05发行,中式 机制 沉浸 其他
桔梗,桔梗,6.1,6.4,0,0,0,6.5,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,3.4,10746,240,婳张工作室,3男3女 4.0小时 进阶 2021.01发行,中式 情感 沉浸 都市
梅花洲,梅花洲,6.2,6.4,6.4,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,3269,54,葵花工作室,3男3女 5.0小时 高阶 2021.05发行,架空 推理 沉浸 都市
彼岸,彼岸,7.3,7.3,6.3,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,22453,564,拾柒工作室,4男3女 4.0小时 进阶 2021.01发行,中式 情感 沉浸 都市
裁员滚滚,软饭2：裁员！滚！滚！,5.7,6.5,0,0,6.7,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,4011,56,沧之溟工作室,3男3女 3.0小时 新手 2021.09发行,中式 机制 欢乐 都市
天才在左我在右,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
骗过死神的影子,骗过死神的影子,5.3,6,0,0,0,5.7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,23555,490,灰烬工作室,4男2女 4.5小时 进阶 2021.09发行,架空 机制 沉浸 玄幻
如是,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
椰枣,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
戏精的诞生,戏精的诞生,6.6,6.3,5.8,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,12304,230,伍陆柒捌推理工作室,4男4女 4.0小时 新手 2020.12发行,中式 推理 欢乐 都市
向阳花,向阳花,7,7.1,6.7,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,1.4,14762,359,灰烬工作室,4男2女 4.0小时 进阶 2021.08发行,
沙漠里的向日葵,沙漠里的向日葵,5.9,6.1,5.9,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,5545,136,万游文创,史上最狗血最垃圾三观的本，大c位是个和有夫之妇上床还要为他们夫妻的女儿割肾相救然后自己去死的小三，死也不让夫妻知道去找自己的舔狗养，男1要在家庭和小三之间选择，和小3在一起还只是为了享受拥有的快乐，男2大舔狗，男3四小时本就半小时有戏份，还不如dm角色有用，通篇被人辱骂气死自己...全文,中式 推理 沉浸 都市
信,《信》,7.7,7.2,6.2,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,12804,300,大事件调查馆,3男3女 4.5小时 进阶 2021.06发行,中式 情感 沉浸 家国
好帅的吨吨吨冒险,好帅的吨吨吨冒险,7.3,6.9,0,0,7.6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,40689,769,壹直爽,3男3女 4.0小时 新手 2021.08发行,架空 机制 欢乐 童话
后来待续,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
伴生,伴生,7.9,7.4,6.6,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,2.8,13639,346,实迷文化,3男3女 4.0小时 进阶 2020.09发行,架空 推理 沉浸 都市
晴天梦到北京城,晴天梦到北京城,7.1,7.1,5.9,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12895,19301,443,南昌罗生门推理室,4男3女 4.5小时 进阶 2021.01发行,中式 推理 欢乐 都市
miss致我们的旧时光,MISS致我们的旧时光,6.5,6.4,6.1,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,16314,281,天地之间,3男3女 4.5小时 进阶,中式 情感 沉浸 都市
路灯屠夫,路灯屠夫,5.6,6.1,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617,22443,369,黑马剧制,百本选手说剧本:剧本《路灯屠夫》6人本 4男2女 剧本类型:盒装本 日式 推理本 游戏时间:5小时左右 这个剧本 给我的感觉就是 作者 没有写好 剧情 特别乱 还有一点惊悚 最后的视频 也是引起了 我的不适 设定 也不清楚 就很 突兀的一个 推理本,日式 推理 惊悚 都市
扫黄,扫黄,5.7,6.1,6.4,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996,17486,329,梦境岭剧本工作室,3男3女 4.0小时 新手 2021.08发行,港澳 推理 欢乐 都市
福音,福音,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,屈指工作室,4男3女 4.0小时 高阶 2021.09发行,
玉龙吟,玉龙吟,6.2,6.7,0,0,0,6.6,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,9517,17611,303,葵花工作室,4男3女 4.0小时 进阶 2021.08发行,古风 阵营 博弈 武侠
无上,无上,7.8,7.1,0,0,7.3,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,5.8,42447,1288,浮生文宝工作室,5男3女 4.0小时 进阶 2021.01发行,架空 阵营 欢乐 武侠
朝花夕拾,朝花夕拾,7.2,6.9,0,0,0,7.1,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,18096,321,羲和工作室,3男3女 4.5小时 新手 2020.11发行,架空 机制 沉浸 都市
送你一朵小花花,送你一朵小花花,6.6,6.5,0,0,0,6.7,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,3.4,30528,577,笙笙剧制,类型：新手 情感 现代 微演绎 随机凶手（一个问题推理） 人数：4两男两女（私以为可以反串） 时长：2小时（画画占一半，半小时看本，...全文,中式 情感 沉浸 都市
让蝉声渐响,让蝉声渐响,6.6,6.8,6.7,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,1.4,79888,2251,隐匿角色,3男3女 4.5小时 进阶 2021.08发行,
十年,十年,7.2,7,0,0,0,0,6.5,0,6.8,0,0,0,0,0,0,0,0,0,0,0,7609,8352,158,無悟剧制,3男3女 4.0小时 进阶 2021.05发行,中式 机制 沉浸 都市
无耻之徒,恶名昭著2：无耻之徒,8.1,7.8,7.2,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29823,58291,2521,东方剧制,4男3女 4.5小时 进阶 2021.07发行,
自杀派对,自杀派对,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3男3女 4.0小时 进阶,架空 推理 沉浸 校园
豪门26望海祠,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
山百合怒放的冬夜,山百合怒放的冬夜,8.5,7.9,7.7,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41785,54217,3385,秘密档案馆,4男2女 4.0小时 高阶 2021.05发行,日式 推理 悬疑 都市
我一个人挺好,我一个人挺好,6.8,6.8,6.5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7609,6076,97,小宇宙工作室,3男4女 4.5小时 进阶,中式 机制 沉浸 都市
诡书启示录,诡书启示录,6.9,6.8,0,6.7,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,9010,205,阿斯巴甜,2男3女 4.5小时 进阶 2021.07发行,
安娜前传 荼蘼花开,安娜前传：荼蘼花开,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,雲深工作室,3男3女 4.5小时 进阶 2021.09发行,
千佛梦,千佛梦,8.7,8.2,0,0,0,0,7.3,0,0,0,0,0,0,0,8.8,0,0,0,0,0,117132,168131,9718,表里山河创作,3男3女 4.5小时 新手 2021.08发行,古风 机制 立意 历史
北京爱情图鉴,北京爱情图鉴,5.7,6.3,6.2,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3235,46,司家侦探,3男3女 4.5小时 进阶 2021.03发行,中式 情感 沉浸 都市
世界上最美的溺水者,世界上最美的溺水者,8,7.6,6.3,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6837,28968,839,SSR推理发行工作室,4男2女 4.0小时 进阶 2021.04发行,
燕书,燕书,6.2,6.4,5.9,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,2.8,8721,178,两级反转发行工作室,4男3女 4.0小时 进阶 2021.06发行,古风 推理 沉浸 都市
子时已到,子时已到,7,7,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32908,106074,2701,津门探案; 水镜出品,4男2女 4.0小时 新手 2021.08发行,架空 推理 惊悚 新手
案件重演,案件重演,7.8,7.3,0,0,7.5,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,195005,10197,A+剧本工作室,4男3女 4.0小时 进阶 2021.06发行,未来 机制 欢乐 刑侦
话事人,话事人,5.3,5.9,0,0,6.5,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,45227,809,两级反转发行工作室,4男2女 4.5小时 进阶 2021.08发行,港澳 机制 欢乐 都市
再见叶美娟,再见叶美娟,7.3,6.9,6.1,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,54211,1204,贱贱与杰西卡工作室,2男4女 4.0小时 进阶 2021.06发行,中式 情感 沉浸 都市
神奇的罗斯塔特先生,神奇的罗斯塔特先生,6.4,6.4,0,0,6.9,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,25166,472,子夜推理工作室,4男3女 4.0小时 进阶 2021.07发行,架空 机制 欢乐 动物
布达佩斯大饭店,布达佩斯大饭店2,8.2,7.8,7.4,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17148,26164,1642,SSR推理发行工作室,4男2女 4.5小时 进阶,
阎王不高兴,阎王不高兴,5.5,6,0,0,6.4,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,10090,172,空然新语,3男4女 4.0小时 进阶 2021.08发行,架空 机制 欢乐 动物
我从云中来,我从云中来,7,7.1,6.6,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,6247,114,云深不知处,4男3女 5.0小时 进阶 2021.02发行,古风 推理 沉浸 武侠
曦和失焰,曦和失焰,8.8,8.4,8.1,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91999,122136,7845,稻草人工作室,4男3女 5.0小时 高阶 2020.09发行,架空 推理 悬疑 武侠
刺挠1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
粟米苍生,粟米苍生,8.1,7.7,0,0,0,7.5,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,6842,32046,882,汽水互娱,补测系列🌟《粟米苍生》🌟 📖剧本类型：民国/沉浸/情感/高阶 👦玩家配置：三男三女 ⌚️体验时长：6-7小时 🧡体验角色：...全文,
搞钱,搞钱！,7.4,6.8,0,0,7.7,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,199991,7510,知否文化,5男5女 4.0小时 新手 2021.07发行,架空 机制 欢乐 都市
新倩女幽魂,新倩女幽魂,7.1,6.9,6,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,15903,318,我是谜剧制,3男3女 4.0小时 进阶 2021.08发行,古风 情感 沉浸 神话
末班车,末班车,8.2,7.6,0,0,0,0,0,0,7.2,0,0,0,0,0,0,7.8,0,0,0,0,6759,112882,4084,剧游方舟,5男2女 4.0小时 进阶 2021.08发行,
高级动物,高级动物,5.8,6.4,6.3,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,1.4,12675,230,叱鲸文化,4男2女 4.0小时 高阶 2021.08发行,
美丽新世界,美丽新世界,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,灰烬工作室,4男3女 6.0小时 高阶,中式 推理 沉浸 都市
上仙请就位,上仙请就位,5.7,5.8,0,0,6.3,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,10556,207,两级反转发行工作室,5男4女 4.0小时 进阶 2021.07发行,架空 机制 欢乐 都市
嫁衣,嫁衣,6.4,6.7,0,0,6.9,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0,5.8,10225,173,贵阳久弥工作室,5男3女 4.5小时 进阶 2021.04发行,
鲸鱼马戏团,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
大山,大山,8.1,7.8,7.1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1.4,111723,4215,云深不知处,6男2女 4.0小时 进阶 2021.05发行,
尼克拉岛派对,尼克拉岛派对,4,4.9,0,0,5.8,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,10707,175,阿斯巴甜,百本选手说剧本:剧本《尼克拉岛派对》10人本 1男9女本 剧本类型:盒装本 团建欢乐本游戏时间:4小时左右 这个本 说的通俗一点 团建本 新手本 可以说是 剧本杀 最低的门槛了 再差点 就不行了 能玩 不建议玩 就是 公司 团建 或者 新手 第一个本 就挺一般的一个本 没有剧情 就是 胡闹 不推荐 不好玩,中式 机制 欢乐 都市
复泉楼豪门系列25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
恶魔诞生于午夜,恶魔诞生于午夜,6,6.5,6.7,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,1.4,10729,219,十库工作室,〖补测评〗 类型：推理 立意 微恐 人数：四男三女可反串 时长：4小时 体验角色...全文,
春昼短2,春昼短2,5.3,5.9,5.7,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18253,255,阿斯巴甜,3男3女 4.0小时 进阶 2021.08发行,中式 情感 沉浸 都市
想要成为Rap Star吗,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
将至,将至,8,7.7,0,0,0,0,0,0,0,0,0,0,0,0,7,7.4,0,0,0,0,31622,53331,1799,老玉米联合工作室,5男4女 4.0小时 进阶 2020.12发行,
极昼之下,极昼之下,8.6,8,8,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,6,105506,6135,乱神企划工作室,4男3女 5.0小时 高阶 2021.04发行,
光阴,光阴,7.8,7.3,6,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,16775,318,长月文创,3男3女 4.0小时 进阶,中式 推理 沉浸 都市
某某,某某,6,5.9,5.2,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,23370,565,半个谎言工作室,3男3女 4.0小时 新手 2021.06发行,中式 情感 沉浸 校园
酒转乾坤,酒转乾坤,5.6,6.2,5.8,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,2.8,11468,167,三岁工作室,3男2女 3.5小时 新手 2021.05发行,中式 推理 沉浸 都市
疑是星河落九天,疑是星河落九天,5.2,6.2,0,0,0,0,6.3,0,6.4,0,0,0,0,0,0,0,0,0,0,0,7609,7016,82,葵花工作室,5男3女 4.0小时 进阶 2021.07发行,古风 机制 沉浸 战争
大朗该喝药了,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
什么是快乐星球,什么是快乐星球,6.3,6.5,6.2,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,9525,151,动物园发行工作室; 星探联盟工作室,3男2女 4.0小时 进阶 2021.06发行,中式 推理 欢乐 都市
我在明朝当海盗,我在明朝当海盗,5.8,5.9,0,0,6.2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5.8,16441,299,羲和工作室,6男2女 4.0小时 进阶 2021.07发行,古风 阵营 欢乐 战争
云上有个供销社,云上有个供销社,5.2,6,5.7,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,13908,224,九州长歌工作室,3男4女 4.0小时 进阶 2021.08发行,中式 推理 沉浸 都市
岳飞,岳飞,6,6.6,6,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,9781,109,非羽工作室,4男3女 4.0小时 进阶 2021.05发行,古风 推理 沉浸 武侠
奶茶冰淇淋,奶茶冰淇淋,5.7,6.1,5.6,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,7071,102,3101原创剧本工作室,3男4女 4.5小时 新手 2021.01发行,中式 推理 沉浸 都市
骑在星河背上,骑在星河背上,6,6.3,0,0,0,6.5,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,6846,3872,59,剧游方舟,3男3女 4.0小时 新手 2021.06发行,
洛阳东风几时来,洛阳东风几时来,5.3,5.8,5.9,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,7857,104,鑫鑫向上工作室,4男4女 4.5小时 新手 2021.04发行,古风 情感 沉浸 武侠
